sa2_code,sa2_name,state,state_code,erp_2001,erp_2010,erp_2015,erp_2020,erp_2024,erp_2025,change_2015_25_abs,change_2015_25_pct,change_2020_25_abs,change_2020_25_pct,change_2024_25_abs,change_2024_25_pct,natural_increase_2024_25,net_internal_migration_2024_25,net_overseas_migration_2024_25,source_id,geography_version
209041216,Bundoora - North,VIC,2,2293.0,5496.0,7511.0,7760.0,7966.0,8014.0,503.0,6.7,254.0,3.27,48.0,0.6,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041217,Bundoora - West,VIC,2,6949.0,6477.0,6440.0,6463.0,6721.0,6806.0,366.0,5.68,343.0,5.31,85.0,1.26,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041220,Mill Park - North,VIC,2,18680.0,19219.0,18653.0,18274.0,17665.0,17610.0,-1043.0,-5.59,-664.0,-3.63,-55.0,-0.31,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041221,Mill Park - South,VIC,2,13680.0,12960.0,12510.0,11897.0,11288.0,11494.0,-1016.0,-8.12,-403.0,-3.39,206.0,1.82,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041223,Thomastown,VIC,2,22546.0,21526.0,21442.0,21173.0,20484.0,20595.0,-847.0,-3.95,-578.0,-2.73,111.0,0.54,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041224,Wallan,VIC,2,7916.0,11643.0,15686.0,21543.0,28343.0,30342.0,14656.0,93.43,8799.0,40.84,1999.0,7.05,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041225,Whittlesea,VIC,2,5781.0,7381.0,8221.0,9803.0,15759.0,18174.0,9953.0,121.07,8371.0,85.39,2415.0,15.32,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041431,Epping - East,VIC,2,9823.0,12035.0,13480.0,13793.0,13453.0,13555.0,75.0,0.56,-238.0,-1.73,102.0,0.76,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041432,Epping - South,VIC,2,8556.0,8482.0,8627.0,8655.0,8380.0,8322.0,-305.0,-3.54,-333.0,-3.85,-58.0,-0.69,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041433,Epping (Vic.) - West,VIC,2,655.0,4027.0,10437.0,12552.0,12852.0,12895.0,2458.0,23.55,343.0,2.73,43.0,0.33,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041435,South Morang - North,VIC,2,514.0,8649.0,12240.0,12942.0,13029.0,13259.0,1019.0,8.33,317.0,2.45,230.0,1.77,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041436,South Morang - South,VIC,2,4815.0,11375.0,12452.0,12856.0,12855.0,13054.0,602.0,4.83,198.0,1.54,199.0,1.55,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041437,Wollert,VIC,2,389.0,424.0,7204.0,20975.0,33491.0,36658.0,29454.0,408.86,15683.0,74.77,3167.0,9.46,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041527,Doreen - North,VIC,2,437.0,6458.0,13217.0,16321.0,17176.0,17283.0,4066.0,30.76,962.0,5.89,107.0,0.62,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041528,Doreen - South,VIC,2,29.0,2651.0,6424.0,10137.0,11781.0,11947.0,5523.0,85.97,1810.0,17.86,166.0,1.41,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041529,Lalor - East,VIC,2,10717.0,10199.0,10468.0,10426.0,10162.0,10253.0,-215.0,-2.05,-173.0,-1.66,91.0,0.9,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041530,Lalor - West,VIC,2,10695.0,10478.0,12822.0,13900.0,13889.0,13925.0,1103.0,8.6,25.0,0.18,36.0,0.26,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041531,Mernda - North,VIC,2,686.0,2547.0,7492.0,11473.0,12004.0,12061.0,4569.0,60.99,588.0,5.13,57.0,0.47,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
209041532,Mernda - South,VIC,2,145.0,2325.0,7207.0,11640.0,13483.0,13854.0,6647.0,92.23,2214.0,19.02,371.0,2.75,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210011226,Airport West,VIC,2,6997.0,7175.0,7694.0,8362.0,8612.0,8783.0,1089.0,14.15,421.0,5.03,171.0,1.99,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210011227,Essendon Airport,VIC,2,0.0,0.0,0.0,11.0,14.0,14.0,14.0,,3.0,27.27,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210011228,Keilor,VIC,2,9341.0,8678.0,8886.0,8778.0,8675.0,8732.0,-154.0,-1.73,-46.0,-0.52,57.0,0.66,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210011230,Niddrie - Essendon West,VIC,2,5903.0,6458.0,7069.0,7646.0,7898.0,8048.0,979.0,13.85,402.0,5.26,150.0,1.9,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210011231,Strathmore,VIC,2,8838.0,9419.0,9729.0,10277.0,10427.0,10536.0,807.0,8.29,259.0,2.52,109.0,1.05,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210011533,Avondale Heights,VIC,2,11834.0,11548.0,12022.0,12642.0,12792.0,12861.0,839.0,6.98,219.0,1.73,69.0,0.54,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210011534,Keilor East,VIC,2,14065.0,13796.0,14938.0,15471.0,15463.0,15645.0,707.0,4.73,174.0,1.12,182.0,1.18,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210021232,Gisborne,VIC,2,9055.0,11055.0,12850.0,14245.0,15405.0,15959.0,3109.0,24.19,1714.0,12.03,554.0,3.6,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210021233,Macedon,VIC,2,3516.0,3329.0,3476.0,3536.0,3623.0,3615.0,139.0,4.0,79.0,2.23,-8.0,-0.22,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210021234,Riddells Creek,VIC,2,3471.0,3842.0,4113.0,4442.0,4520.0,4589.0,476.0,11.57,147.0,3.31,69.0,1.53,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210021235,Romsey,VIC,2,7425.0,8750.0,9389.0,10612.0,11463.0,11567.0,2178.0,23.2,955.0,9.0,104.0,0.91,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210031236,Coburg North,VIC,2,6404.0,6784.0,7789.0,8775.0,8882.0,8932.0,1143.0,14.67,157.0,1.79,50.0,0.56,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210031237,Fawkner,VIC,2,12297.0,13106.0,14185.0,14781.0,14900.0,15096.0,911.0,6.42,315.0,2.13,196.0,1.32,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210031439,Gowanbrae,VIC,2,526.0,2769.0,2999.0,3156.0,3173.0,3215.0,216.0,7.2,59.0,1.87,42.0,1.32,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210031440,Hadfield,VIC,2,5711.0,5544.0,5803.0,6394.0,6625.0,6650.0,847.0,14.6,256.0,4.0,25.0,0.38,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210031535,Glenroy - East,VIC,2,12067.0,12833.0,14294.0,15565.0,15671.0,15762.0,1468.0,10.27,197.0,1.27,91.0,0.58,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210031536,Glenroy - West,VIC,2,6486.0,7363.0,8185.0,9246.0,9518.0,9563.0,1378.0,16.84,317.0,3.43,45.0,0.47,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210031537,Oak Park,VIC,2,6163.0,6689.0,7366.0,8153.0,8450.0,8559.0,1193.0,16.2,406.0,4.98,109.0,1.29,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210031538,Pascoe Vale,VIC,2,13018.0,14609.0,16547.0,17951.0,18356.0,18674.0,2127.0,12.85,723.0,4.03,318.0,1.73,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210041240,Sunbury,VIC,2,10282.0,13050.0,13170.0,13858.0,14758.0,15364.0,2194.0,16.66,1506.0,10.87,606.0,4.11,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210041539,Diggers Rest,VIC,2,1934.0,1874.0,2252.0,4651.0,6946.0,7434.0,5182.0,230.11,2783.0,59.84,488.0,7.03,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210041540,Sunbury - South,VIC,2,8310.0,12014.0,13289.0,15046.0,16773.0,17683.0,4394.0,33.06,2637.0,17.53,910.0,5.43,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210041541,Sunbury - West,VIC,2,9982.0,10711.0,11238.0,11547.0,11368.0,11497.0,259.0,2.3,-50.0,-0.43,129.0,1.13,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051242,Broadmeadows,VIC,2,12127.0,12048.0,13529.0,14747.0,14734.0,14972.0,1443.0,10.67,225.0,1.53,238.0,1.62,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051243,Campbellfield - Coolaroo,VIC,2,16125.0,16587.0,17013.0,16885.0,16389.0,16386.0,-627.0,-3.69,-499.0,-2.96,-3.0,-0.02,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051245,Gladstone Park - Westmeadows,VIC,2,18851.0,17894.0,18135.0,18598.0,18208.0,18285.0,150.0,0.83,-313.0,-1.68,77.0,0.42,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051246,Greenvale - Bulla,VIC,2,9950.0,13243.0,15629.0,21279.0,25668.0,26757.0,11128.0,71.2,5478.0,25.74,1089.0,4.24,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051247,Meadow Heights,VIC,2,15929.0,15759.0,15755.0,15840.0,14915.0,14841.0,-914.0,-5.8,-999.0,-6.31,-74.0,-0.5,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051248,Melbourne Airport,VIC,2,149.0,149.0,187.0,143.0,130.0,130.0,-57.0,-30.48,-13.0,-9.09,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051250,Tullamarine,VIC,2,6744.0,6580.0,6674.0,6824.0,6667.0,6727.0,53.0,0.79,-97.0,-1.42,60.0,0.9,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051441,Craigieburn - Central,VIC,2,6842.0,8238.0,8654.0,8715.0,8170.0,8172.0,-482.0,-5.57,-543.0,-6.23,2.0,0.02,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051442,Craigieburn - North,VIC,2,120.0,7726.0,11518.0,12893.0,12833.0,12846.0,1328.0,11.53,-47.0,-0.36,13.0,0.1,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051443,Craigieburn - South,VIC,2,8654.0,12006.0,16009.0,21632.0,23994.0,24431.0,8422.0,52.61,2799.0,12.94,437.0,1.82,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051445,Mickleham - Yuroke,VIC,2,873.0,1468.0,2768.0,18657.0,35244.0,39389.0,36621.0,1323.01,20732.0,111.12,4145.0,11.76,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051542,Craigieburn - North West,VIC,2,0.0,184.0,4237.0,9253.0,11144.0,11293.0,7056.0,166.53,2040.0,22.05,149.0,1.34,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051543,Craigieburn - West,VIC,2,55.0,3067.0,8085.0,12687.0,14699.0,14970.0,6885.0,85.16,2283.0,17.99,271.0,1.84,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051544,Roxburgh Park (South) - Somerton,VIC,2,6995.0,9569.0,10035.0,10043.0,9691.0,9699.0,-336.0,-3.35,-344.0,-3.43,8.0,0.08,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
210051545,Roxburgh Park - North,VIC,2,3157.0,10338.0,12297.0,14993.0,15375.0,15440.0,3143.0,25.56,447.0,2.98,65.0,0.42,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011251,Bayswater,VIC,2,10728.0,11458.0,12415.0,12992.0,13270.0,13388.0,973.0,7.84,396.0,3.05,118.0,0.89,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011254,Knoxfield - Scoresby,VIC,2,13242.0,13436.0,15140.0,17016.0,17094.0,17232.0,2092.0,13.82,216.0,1.27,138.0,0.81,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011255,Lysterfield,VIC,2,5516.0,6796.0,6898.0,6802.0,6583.0,6622.0,-276.0,-4.0,-180.0,-2.65,39.0,0.59,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011256,Rowville - Central,VIC,2,16110.0,15998.0,15835.0,15826.0,15692.0,15771.0,-64.0,-0.4,-55.0,-0.35,79.0,0.5,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011257,Rowville - North,VIC,2,5094.0,8491.0,8342.0,8122.0,7867.0,7827.0,-515.0,-6.17,-295.0,-3.63,-40.0,-0.51,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011258,Rowville - South,VIC,2,9472.0,11265.0,11044.0,10754.0,10566.0,10578.0,-466.0,-4.22,-176.0,-1.64,12.0,0.11,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011259,Wantirna,VIC,2,14733.0,14339.0,14376.0,14866.0,14607.0,14634.0,258.0,1.79,-232.0,-1.56,27.0,0.18,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011260,Wantirna South,VIC,2,18014.0,18270.0,18437.0,18602.0,18360.0,18475.0,38.0,0.21,-127.0,-0.68,115.0,0.63,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011446,Boronia,VIC,2,20673.0,21312.0,22430.0,23924.0,24512.0,24763.0,2333.0,10.4,839.0,3.51,251.0,1.02,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011447,Ferntree Gully - North,VIC,2,13461.0,13769.0,14214.0,14446.0,14500.0,14538.0,324.0,2.28,92.0,0.64,38.0,0.26,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011448,Ferntree Gully (South) - Upper Ferntree Gully,VIC,2,14986.0,15177.0,15192.0,15517.0,15562.0,15630.0,438.0,2.88,113.0,0.73,68.0,0.44,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211011449,The Basin,VIC,2,4533.0,4418.0,4423.0,4415.0,4318.0,4336.0,-87.0,-1.97,-79.0,-1.79,18.0,0.42,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211021261,Donvale - Park Orchards,VIC,2,15852.0,16223.0,16520.0,16668.0,16748.0,16894.0,374.0,2.26,226.0,1.36,146.0,0.87,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211021262,Warrandyte - Wonga Park,VIC,2,9872.0,10480.0,10560.0,10404.0,10212.0,10229.0,-331.0,-3.13,-175.0,-1.68,17.0,0.17,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211031263,Bayswater North,VIC,2,11032.0,11819.0,12126.0,12332.0,12007.0,12097.0,-29.0,-0.24,-235.0,-1.91,90.0,0.75,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211031265,Croydon Hills - Warranwood,VIC,2,17649.0,18728.0,18697.0,18640.0,18352.0,18457.0,-240.0,-1.28,-183.0,-0.98,105.0,0.57,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211031266,Ringwood,VIC,2,15380.0,16410.0,17654.0,19158.0,19593.0,19779.0,2125.0,12.04,621.0,3.24,186.0,0.95,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211031267,Ringwood East,VIC,2,18448.0,19454.0,20657.0,21785.0,21824.0,22164.0,1507.0,7.3,379.0,1.74,340.0,1.56,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211031268,Ringwood North,VIC,2,9519.0,9660.0,9910.0,9931.0,9777.0,9839.0,-71.0,-0.72,-92.0,-0.93,62.0,0.63,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211031450,Croydon - East,VIC,2,12347.0,13879.0,15363.0,16403.0,17141.0,17345.0,1982.0,12.9,942.0,5.74,204.0,1.19,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211031451,Croydon - West,VIC,2,10458.0,11666.0,13343.0,14561.0,14793.0,14940.0,1597.0,11.97,379.0,2.6,147.0,0.99,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211031452,Croydon South,VIC,2,4463.0,4647.0,4824.0,5015.0,5118.0,5147.0,323.0,6.7,132.0,2.63,29.0,0.57,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211041269,Forest Hill,VIC,2,9976.0,10370.0,10874.0,11166.0,11179.0,11256.0,382.0,3.51,90.0,0.81,77.0,0.69,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211041270,Mitcham (Vic.),VIC,2,14232.0,15265.0,16686.0,17338.0,17425.0,17496.0,810.0,4.85,158.0,0.91,71.0,0.41,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211041271,Nunawading,VIC,2,10693.0,11276.0,12089.0,12861.0,13192.0,13247.0,1158.0,9.58,386.0,3.0,55.0,0.42,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211041272,Vermont,VIC,2,9544.0,10214.0,10750.0,11337.0,11333.0,11435.0,685.0,6.37,98.0,0.86,102.0,0.9,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211041273,Vermont South,VIC,2,12228.0,11964.0,12143.0,12303.0,12237.0,12250.0,107.0,0.88,-53.0,-0.43,13.0,0.11,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051274,Belgrave - Selby,VIC,2,10742.0,10475.0,10429.0,10339.0,9958.0,9964.0,-465.0,-4.46,-375.0,-3.63,6.0,0.06,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051275,Chirnside Park,VIC,2,8807.0,9420.0,9941.0,11767.0,12483.0,12603.0,2662.0,26.78,836.0,7.1,120.0,0.96,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051276,Healesville - Yarra Glen,VIC,2,11841.0,13135.0,13900.0,14335.0,14000.0,14116.0,216.0,1.55,-219.0,-1.53,116.0,0.83,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051277,Kilsyth,VIC,2,8661.0,8768.0,9280.0,9962.0,10647.0,10692.0,1412.0,15.22,730.0,7.33,45.0,0.42,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051278,Lilydale - Coldstream,VIC,2,16176.0,18454.0,19212.0,19952.0,20492.0,20905.0,1693.0,8.81,953.0,4.78,413.0,2.02,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051279,Monbulk - Silvan,VIC,2,5753.0,5747.0,5791.0,5878.0,5808.0,5840.0,49.0,0.85,-38.0,-0.65,32.0,0.55,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051280,Montrose,VIC,2,6852.0,6955.0,7031.0,7051.0,6893.0,6904.0,-127.0,-1.81,-147.0,-2.08,11.0,0.16,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051281,Mooroolbark,VIC,2,19556.0,21073.0,22604.0,23917.0,24206.0,24395.0,1791.0,7.92,478.0,2.0,189.0,0.78,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051282,Mount Dandenong - Olinda,VIC,2,9787.0,10035.0,10066.0,9953.0,9578.0,9587.0,-479.0,-4.76,-366.0,-3.68,9.0,0.09,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051283,Mount Evelyn,VIC,2,9396.0,9597.0,9941.0,9949.0,9997.0,10043.0,102.0,1.03,94.0,0.94,46.0,0.46,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051284,Upwey - Tecoma,VIC,2,10357.0,10085.0,10019.0,9952.0,9832.0,9867.0,-152.0,-1.52,-85.0,-0.85,35.0,0.36,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051285,Wandin - Seville,VIC,2,7112.0,7608.0,7798.0,7996.0,7969.0,7996.0,198.0,2.54,0.0,0.0,27.0,0.34,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
211051286,Yarra Valley,VIC,2,15932.0,16318.0,16537.0,17006.0,17026.0,17087.0,550.0,3.33,81.0,0.48,61.0,0.36,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212011289,Emerald - Cockatoo,VIC,2,16964.0,17969.0,18375.0,18838.0,18907.0,19043.0,668.0,3.64,205.0,1.09,136.0,0.72,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212011546,Beaconsfield - Officer,VIC,2,3666.0,7705.0,11684.0,22381.0,28306.0,29524.0,17840.0,152.69,7143.0,31.92,1218.0,4.3,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212011547,Bunyip - Garfield,VIC,2,7445.0,8162.0,8625.0,9701.0,10223.0,10366.0,1741.0,20.19,665.0,6.85,143.0,1.4,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212011548,Koo Wee Rup,VIC,2,5236.0,6432.0,7440.0,9387.0,11981.0,12598.0,5158.0,69.33,3211.0,34.21,617.0,5.15,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212011549,Pakenham - North East,VIC,2,5802.0,10252.0,13817.0,15625.0,16320.0,16593.0,2776.0,20.09,968.0,6.2,273.0,1.67,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212011550,Pakenham - North West,VIC,2,630.0,1664.0,4443.0,7128.0,9629.0,10502.0,6059.0,136.37,3374.0,47.33,873.0,9.07,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212011551,Pakenham - South East,VIC,2,3448.0,4390.0,4887.0,6215.0,6677.0,6778.0,1891.0,38.69,563.0,9.06,101.0,1.51,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212011552,Pakenham - South West,VIC,2,3776.0,15459.0,23205.0,27387.0,28162.0,28194.0,4989.0,21.5,807.0,2.95,32.0,0.11,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212021293,Berwick - North,VIC,2,19094.0,22909.0,23614.0,23710.0,23748.0,23637.0,23.0,0.1,-73.0,-0.31,-111.0,-0.47,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212021295,Doveton,VIC,2,10072.0,10436.0,11665.0,12513.0,12728.0,12893.0,1228.0,10.53,380.0,3.04,165.0,1.3,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212021297,Hallam,VIC,2,8977.0,10582.0,11125.0,11968.0,11898.0,12009.0,884.0,7.95,41.0,0.34,111.0,0.93,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212021299,Narre Warren North,VIC,2,5422.0,7096.0,7909.0,8365.0,8160.0,8237.0,328.0,4.15,-128.0,-1.53,77.0,0.94,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212021453,Endeavour Hills - North,VIC,2,12477.0,12425.0,12477.0,12458.0,12118.0,12175.0,-302.0,-2.42,-283.0,-2.27,57.0,0.47,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212021454,Endeavour Hills - South,VIC,2,14934.0,14308.0,14139.0,13845.0,13564.0,13539.0,-600.0,-4.24,-306.0,-2.21,-25.0,-0.18,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212021455,Narre Warren - North East,VIC,2,12517.0,13698.0,13890.0,13888.0,13605.0,13618.0,-272.0,-1.96,-270.0,-1.94,13.0,0.1,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212021456,Narre Warren - South West,VIC,2,12168.0,13252.0,14230.0,15170.0,15403.0,15484.0,1254.0,8.81,314.0,2.07,81.0,0.53,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212021553,Berwick - South East,VIC,2,5214.0,14509.0,16758.0,17923.0,19954.0,20765.0,4007.0,23.91,2842.0,15.86,811.0,4.06,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212021554,Berwick - South West,VIC,2,3219.0,8609.0,9232.0,11196.0,12746.0,13243.0,4011.0,43.45,2047.0,18.28,497.0,3.9,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031300,Cranbourne,VIC,2,13392.0,18859.0,20568.0,21673.0,22468.0,22708.0,2140.0,10.4,1035.0,4.78,240.0,1.07,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031303,Cranbourne South,VIC,2,4798.0,6311.0,8703.0,15388.0,24522.0,27368.0,18665.0,214.47,11980.0,77.85,2846.0,11.61,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031304,Cranbourne West,VIC,2,4022.0,8837.0,13995.0,20867.0,24843.0,25490.0,11495.0,82.14,4623.0,22.15,647.0,2.6,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031306,Lynbrook - Lyndhurst,VIC,2,1507.0,10529.0,15459.0,18118.0,19379.0,19545.0,4086.0,26.43,1427.0,7.88,166.0,0.86,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031308,Pearcedale - Tooradin,VIC,2,6938.0,7623.0,7896.0,8140.0,8222.0,8272.0,376.0,4.76,132.0,1.62,50.0,0.61,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031457,Narre Warren South - East,VIC,2,5948.0,13045.0,13604.0,13417.0,12996.0,13022.0,-582.0,-4.28,-395.0,-2.94,26.0,0.2,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031458,Narre Warren South - West,VIC,2,8362.0,16512.0,17321.0,17356.0,17089.0,17083.0,-238.0,-1.37,-273.0,-1.57,-6.0,-0.04,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031555,Clyde North - North,VIC,2,26.0,95.0,1857.0,9217.0,13108.0,13667.0,11810.0,635.97,4450.0,48.28,559.0,4.26,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
212031556,Clyde North - South,VIC,2,12.0,82.0,264.0,11904.0,24557.0,28328.0,28064.0,10630.3,16424.0,137.97,3771.0,15.36,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
